item_sku,rec_sku,category,rec_category
A106,A129,Job Specific Tools,Job Specific Tools
A106,A127,Job Specific Tools,Job Specific Tools
A106,S3624,Job Specific Tools,Job Specific Tools
A106,206ESSPKPLG2,Job Specific Tools,Job Specific Tools
A106,BTCW800,Job Specific Tools,Job Specific Tools
A106,YA4250,Job Specific Tools,Job Specific Tools
A106,BTK5,Job Specific Tools,Job Specific Tools
A106,ASTFUN19KIT,Job Specific Tools,Job Specific Tools
A106,LSR1580,Job Specific Tools,Job Specific Tools
A106,S3625,Job Specific Tools,Job Specific Tools
A129,A106,Job Specific Tools,Job Specific Tools
A129,A127,Job Specific Tools,Job Specific Tools
A129,S3624,Job Specific Tools,Job Specific Tools
A129,S3625,Job Specific Tools,Job Specific Tools
A129,BTCW800,Job Specific Tools,Job Specific Tools
A129,BTCP2SA,Job Specific Tools,Job Specific Tools
A129,S6111,Job Specific Tools,Job Specific Tools
A129,S6110A,Job Specific Tools,Job Specific Tools
A129,YA4050B,Job Specific Tools,Job Specific Tools
A129,ITHE100,Job Specific Tools,Job Specific Tools
AWL5D,SGDXL80BR,"Screwdrivers, Nut Drivers & Keys","Screwdrivers, Nut Drivers & Keys"
AWL5D,SHDP31IRR,"Screwdrivers, Nut Drivers & Keys","Screwdrivers, Nut Drivers & Keys"
AWL5D,SHDP42IRR,"Screwdrivers, Nut Drivers & Keys","Screwdrivers, Nut Drivers & Keys"
AWL5D,SGDP42IRBR,"Screwdrivers, Nut Drivers & Keys","Screwdrivers, Nut Drivers & Keys"
AWL5D,AWM110DK,"Screwdrivers, Nut Drivers & Keys","Screwdrivers, Nut Drivers & Keys"
AWL5D,SHD4R,"Screwdrivers, Nut Drivers & Keys","Screwdrivers, Nut Drivers & Keys"
AWL5D,SGD2BR,"Screwdrivers, Nut Drivers & Keys","Screwdrivers, Nut Drivers & Keys"
AWL5D,BHS13A,"Screwdrivers, Nut Drivers & Keys","Screwdrivers, Nut Drivers & Keys"
AWL5D,SGHF616BR,"Screwdrivers, Nut Drivers & Keys","Screwdrivers, Nut Drivers & Keys"
BOERM15,BOERM13,Wrenches,Wrenches
BOERM15,BOERM14,Wrenches,Wrenches
BOERM15,BOERM12,Wrenches,Wrenches
BOERM15,BOERM17,Wrenches,Wrenches
BOERM15,BOERM10,Wrenches,Wrenches
BOERM15,BOERM8,Wrenches,Wrenches
BOERM15,SOEX38,Wrenches,Wrenches
BOERM15,SOEX40,Wrenches,Wrenches
BOERM15,211FCOA,Wrenches,Wrenches
BOERM15,OEXM90B,Wrenches,Wrenches
BOERM712,BOER708,Wrenches,Wrenches
BOERM712,BOERM704,Wrenches,Wrenches
BOERM712,BOERM22,Wrenches,Wrenches
BOERM712,BOERM21,Wrenches,Wrenches
BOERM712,RBYAM605,Wrenches,Wrenches
BOERM712,OEXM290B,Wrenches,Wrenches
BOERM712,OEX709B,Wrenches,Wrenches
BOERM712,XLE605,Wrenches,Wrenches
BOERM712,OEXM260B,Wrenches,Wrenches
BOERM712,OEXM320B,Wrenches,Wrenches
BTC7B,B260A,Job Specific Tools,Job Specific Tools
BTC7B,208CCP,Job Specific Tools,Job Specific Tools
BTC7B,BTC3A,Job Specific Tools,Job Specific Tools
BTC7B,SGTT1B,Job Specific Tools,Job Specific Tools
BTC7B,SGTT3B,Job Specific Tools,Job Specific Tools
BTC7B,SGTT8B,Job Specific Tools,Job Specific Tools
BTC7B,EEJP1224,Job Specific Tools,Job Specific Tools
BTC7B,EEBM600,Job Specific Tools,Job Specific Tools
BTC7B,SGTT9B,Job Specific Tools,Job Specific Tools
BTC7B,EEBC30A12V,Job Specific Tools,Job Specific Tools
BTG8,OFW1,Job Specific Tools,Job Specific Tools
BTG8,LSR1450,Job Specific Tools,Job Specific Tools
BTG8,BTCP500,Job Specific Tools,Job Specific Tools
